Count,Id,category,url
20,0,"Bộ Chính trị, cho ý kiến về nhân sự, phương án nhân sự khóa mới, chuẩn bị đại hội cấp tỉnh",https://dantri.com.vn/xa-hoi/bo-chinh-tri-cho-y-kien-nhan-su-khoa-moi-cua-can-tho-ba-ria-vung-tau-20200801083649539.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=17
21,0,"Thượng tá Nguyễn Thanh Tuấn, Giám đốc Công an tỉnh, Thừa Thiên Huế, COVID-19",https://dantri.com.vn/xa-hoi/thuong-ta-nguyen-thanh-tuan-lam-giam-doc-cong-an-tinh-thua-thien-hue-20200731221207833.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=18
22,0,"nhân sự TPHCM, bí thư huyện bình chánh, chủ tịch quận tân phú",https://dantri.com.vn/xa-hoi/tphcm-chu-tich-quan-nghi-huu-truoc-tuoi-bi-thu-huyen-xin-thoi-viec-20200731152900214.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=19
23,0,"đội ngũ trí thức, 90 năm ngành Tuyên giáo, văn nghệ sĩ",https://dantri.com.vn/xa-hoi/doi-ngu-tri-thuc-van-nghe-si-manh-se-lam-tang-suc-manh-noi-sinh-dat-nuoc-20200731114836114.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=20
24,0,"Giám đốc Công an Hà Nội, thiếu tướng nguyễn hải trung",https://dantri.com.vn/xa-hoi/thieu-tuong-nguyen-hai-trung-lam-giam-doc-cong-an-ha-noi-20200731095204802.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=21
25,0,"bộ trưởng gd-đt, bộ trưởng phùng xuân nhạ, tham vọng của bộ trưởng nhạ, liên thông bằng cấp trong ASEAN",https://dantri.com.vn/xa-hoi/tham-vong-lon-cua-bo-truong-nha-va-nganh-giao-duc-viet-nam-20200730205256591.htm#dt_source=Cate_ChinhTri&dt_campaign=MainList&dt_medium=22
26,0,"Quảng Ngãi, Bùi Thị Quỳnh Vân, bí thư quảng ngãi, nhân sự quảng ngãi",https://dantri.com.vn/xa-hoi/quang-ngai-co-nu-bi-thu-tinh-uy-46-tuoi-20200804105551410.htm#dt_source=Cate_ChinhTri&dt_campaign=Box_TieuDiem&dt_medium=1
27,0,"Hai Bộ trưởng, Bộ trưởng lao động, bộ trưởng kế hoạch - đầu tư, trả lời chất vấn",https://dantri.com.vn/xa-hoi/hai-bo-truong-dang-dan-tra-loi-chat-van-vao-tuan-sau-20200803142627890.htm#dt_source=Cate_ChinhTri&dt_campaign=Box_TieuDiem&dt_medium=2
28,0,"nhân sự TPHCM, bí thư huyện bình chánh, chủ tịch quận tân phú",https://dantri.com.vn/xa-hoi/tphcm-chu-tich-quan-nghi-huu-truoc-tuoi-bi-thu-huyen-xin-thoi-viec-20200731152900214.htm#dt_source=Cate_ChinhTri&dt_campaign=Box_TieuDiem&dt_medium=3
29,0,"saigon co.op, diệp dũng, thanh tra tphcm, sai phạm tại saigon co.op",https://dantri.com.vn/xa-hoi/dinh-chi-chuc-vu-bi-thu-dang-uy-saigon-coop-doi-voi-ong-diep-dung-20200728084942349.htm#dt_source=Cate_ChinhTri&dt_campaign=Box_TieuDiem&dt_medium=4
30,0,"Nguyễn Nhân Chinh, chỉ định bí thư thành ủy, bí thư thành ủy bắc ninh, con trai bí thư tỉnh ủy",https://dantri.com.vn/xa-hoi/ban-to-chuc-tu-yeu-cau-xem-xet-viec-chi-dinh-bi-thu-thanh-uy-bac-ninh-20200804171235089.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=1
31,0,"Thủ tướng, dồn sức dập dịch, làn sóng covid-19 thứ 2, dịch bùng phát quy mô lớn",https://dantri.com.vn/xa-hoi/dau-thang-8-la-thoi-diem-quyet-dinh-covid-19-co-bung-phat-lon-hay-khong-20200803121106107.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=2
32,0,"Quảng Ngãi, Bùi Thị Quỳnh Vân, bí thư quảng ngãi, nhân sự quảng ngãi",https://dantri.com.vn/xa-hoi/quang-ngai-co-nu-bi-thu-tinh-uy-46-tuoi-20200804105551410.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=3
33,0,"chỉ thị mới của thủ tướng, chỉ thị mới về chống Coivd, chống covid-19 giai đoạn mới, khoanh vùng dập dịch",https://dantri.com.vn/xa-hoi/thu-tuong-se-co-chi-thi-moi-ve-bien-phap-chong-lan-song-covid-19-thu-2-20200803160143280.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=4
34,0,"chưa cách ly xã hội, khoanh vùng dập dịch, covid-19 lây trong cộng đồng, họp báo chính phủ",https://dantri.com.vn/xa-hoi/chua-xac-dinh-covid-19-lay-trong-cong-dong-thi-chua-cach-ly-xa-hoi-20200803191441163.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=5
35,0,"thị xã Sơn Tây, Sơn Tây, đô thị vệ tinh, thành phố trong thành phố",https://dantri.com.vn/xa-hoi/nhin-quang-ninh-nghi-den-so-phan-long-dong-cua-son-tay-ha-noi-20200803224926604.htm#dt_source=Cate_ChinhTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=6
