Count,Id,category,url
538,8,"COVID-19, virus corona, Mỹ",https://dantri.com.vn/the-gioi/covid-19-bung-phat-manh-o-nhieu-bang-cua-my-20200617131300434.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=229
539,8,"nam phi công người Anh, bệnh nhân 91, phi công người Anh",https://dantri.com.vn/suc-khoe/phi-cong-nguoi-anh-ket-noi-khap-the-gioi-khong-can-phai-ghep-phoi-20200617114440212.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=230
540,8,"Tổng thống Putin, khử trùng, Covid 19, virus corona",https://dantri.com.vn/the-gioi/duong-ham-dac-biet-bao-ve-tong-thong-putin-truoc-covid-19-20200617100655041.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=231
541,8,"COVID-19, thuốc điều trị",https://dantri.com.vn/the-gioi/phat-hien-dot-pha-ve-thuoc-dieu-tri-covid-19-20200617064031862.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=232
542,8,"virus corona, phi công người Anh, nam phi công người Anh",https://dantri.com.vn/suc-khoe/phi-cong-nguoi-anh-noi-loi-cam-on-cac-bac-si-viet-nam-20200616233237536.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=233
543,8,"virus corona, số ca mắc Covid-19, dịch Covid-19 ở Việt Nam",https://dantri.com.vn/suc-khoe/them-ca-mac-moi-covid-19-dang-dieu-tri-tai-tphcm-20200617061048415.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=234
544,8,"Trung Quốc, Covid 19, virus corona, thịt",https://dantri.com.vn/the-gioi/o-dich-bung-phat-tu-cho-trung-quoc-cap-tap-tim-virus-corona-trong-thit-20200616205714408.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=235
545,8,"virus corona, phi công người Anh, số ca mắc Covid-19",https://dantri.com.vn/suc-khoe/viet-nam-chi-con-5-benh-nhan-duong-tinh-sars-co-v-2-20200616181834760.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=236
546,8,"bệnh nhân Covid-19, ca bệnh ở Ninh Bình, sở y tế ninh bình, bệnh nhân 325",https://dantri.com.vn/suc-khoe/ninh-binh-mot-benh-nhan-tai-duong-tinh-sars-co-v-2-sau-khi-xuat-vien-20200616115326325.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=237
547,8,"Trung Quốc, COVID-19, virus corona, ổ dịch bắc kinh",https://dantri.com.vn/the-gioi/who-noi-o-dich-o-bac-kinh-dang-lo-ngai-20200616064008093.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=238
548,8,"virus corona, phi công người Anh",https://dantri.com.vn/suc-khoe/phi-cong-nguoi-anh-da-dung-duoc-va-dang-tap-di-20200615223429238.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=239
549,8,"Thụy Điển, Covid 19, virus corona",https://dantri.com.vn/the-gioi/thu-tuong-thuy-dien-bao-ve-chien-luoc-chong-covid-19-tha-long-khac-thuong-20200615171218674.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=240
550,8,"virus corona, phi công người Anh",https://dantri.com.vn/suc-khoe/phi-cong-nguoi-anh-mac-covid-19-giao-tiep-tot-gan-di-lai-duoc-20200615181533603.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=241
551,8,"Trung Quốc, COVID-19, virus corona, bắc kinh",https://dantri.com.vn/the-gioi/lo-bac-kinh-thanh-vu-han-thu-hai-trung-quoc-khan-cap-ung-pho-20200615143256925.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=242
552,8,"Covid 19, virus corona, Tiệm nail",https://dantri.com.vn/the-gioi/california-cho-mo-cua-lai-tiem-nail-chu-tiem-goc-viet-bot-cang-thang-20200615120918549.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=243
553,8,"virus corona, virus Corona Vũ Hán, khẩu trang",https://dantri.com.vn/suc-khoe/khau-trang-la-cach-bao-ve-tot-nhat-chong-covid-19-20200615133055866.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=244
554,8,"Israel, tỷ phú Mỹ, truyền thông, Covid 19",https://dantri.com.vn/the-gioi/israel-truc-xuat-con-trai-ty-phu-my-vi-di-tham-ban-gai-giua-dich-covid-19-20200615111618346.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=245
555,8,"Trung Quốc, COVID-19, virus corona",https://dantri.com.vn/the-gioi/so-ca-covid-19-tang-vot-trung-quoc-lo-lan-song-lay-nhiem-thu-hai-20200615092607894.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=231
556,8,"virus corona, dịch Covid-19 ở Việt Nam, số ca mắc Covid-19",https://dantri.com.vn/suc-khoe/60-ngay-khong-ca-nhiem-covid-19-cong-dong-hon-8700-nguoi-dang-cach-ly-20200615062257473.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=232
557,8,"nam phi công người Anh, số ca mắc Covid-19, dịch Covid-19 ở Việt Nam",https://dantri.com.vn/suc-khoe/nam-phi-cong-nguoi-anh-ngung-toan-bo-khang-sinh-tu-tho-tot-20200614183017442.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=233
558,8,"Brazil, virus corona, Covid 19",https://dantri.com.vn/the-gioi/thanh-pho-brazil-khan-cap-boc-mo-cu-lay-cho-chon-nan-nhan-covid-19-20200614145004256.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=234
559,8,"virus corona, lây truyền virus coronna, triệu chứng nhiễm corona",https://dantri.com.vn/suc-khoe/lay-truyen-virus-corona-tu-nguoi-khong-co-trieu-chung-la-cuc-ky-hiem-20200614070651829.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=235
560,8,"virus corona, số ca mắc Covid-19, dịch Covid-19 ở Việt Nam",https://dantri.com.vn/suc-khoe/con-mot-nguoi-nuoc-ngoai-la-phi-cong-anh-dieu-tri-covid-19-tai-viet-nam-20200614062815195.htm#dt_source=Cate_DaiDichCovid19&dt_campaign=MainList&dt_medium=236
