Count,Id,category,url
333,5,Công ty Talentnet,https://dantri.com.vn/kinh-doanh/de-quan-ly-cap-quan-ly-hieu-qua-hon-20200727213031953.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=103
334,5,"giá vàng, giá vàng SJC, giá vàng hôm nay",https://dantri.com.vn/kinh-doanh/gia-vang-lai-tang-dung-dung-len-cao-nhat-moi-thoi-dai-20200728072835757.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=104
335,5,"Guinea Xích Đạo, cơ trưởng, bay giải cứu, COVID-19",https://dantri.com.vn/kinh-doanh/lo-ngai-cua-co-truong-chuyen-bay-giai-cuu-nguoi-viet-o-guinea-xich-dao-20200728024726557.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=105
336,5,"tác động covid-19, chứng khoán giảm sâu, tháo chạy khỏi cổ phiếu",https://dantri.com.vn/kinh-doanh/da-ban-thao-chung-khoan-se-keo-dai-bao-lau-20200728061701830.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=106
337,5,"xe cũ, xe tồn kho, xe mới, thị trường ô tô",https://dantri.com.vn/kinh-doanh/can-tien-gap-ban-re-o-to-ong-chu-chiu-lo-hang-tram-trieu-20200728062454013.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=107
338,5,"cây cảnh tiền tỷ, cây cảnh độc đáo, siêu cây",https://dantri.com.vn/kinh-doanh/chiem-nguong-cay-loc-vung-5-than-ngu-phuc-khien-dai-gia-phat-sot-20200727054233780.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=108
339,5,"hàng không, COVID-19, người Việt, Guinea Xích Đạo",https://dantri.com.vn/kinh-doanh/may-bay-len-duong-toi-guinea-xich-dao-giai-cuu-nguoi-viet-nhiem-covid-19-20200728015240982.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=109
340,5,"giao thông, COVID-19, Đà Nẵng, dừng chở khách",https://dantri.com.vn/kinh-doanh/nong-dung-toan-bo-hoat-dong-van-chuyen-khach-diden-da-nang-ngay-trong-dem-20200727231138504.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=110
341,5,"giới siêu giàu Nga;, khách siêu giàu, phi cơ riêng",https://dantri.com.vn/kinh-doanh/phi-co-rieng-tro-thanh-con-sot-cua-gioi-sieu-giau-nga-giua-mua-covid-19-20200727094216204.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=111
342,5,"nợ xấu, xử lý sở hữu chéo, Nghị quyết 42",https://dantri.com.vn/kinh-doanh/557000-ty-dong-no-xau-duoc-xu-ly-thu-tuong-neu-nhiem-vu-kep-rat-dac-thu-20200727200146384.htm#dt_source=Cate_KinhDoanh&dt_campaign=MainList&dt_medium=112
