Count,Id,category,url
50,3,"Triệu Vy, vợ chồng Triệu Vy, hoàng châu cách cách",https://dantri.com.vn/giai-tri/en-nho-trieu-vy-dep-trong-veo-o-tuoi-44-vung-vang-giua-song-gio-20200806100314524.htm#dt_source=Cate_GiaiTri&dt_campaign=Box_NguoiDep&dt_medium=1
51,3,"Song Hye Kyo, Song Hye Kyo ly hôn",https://dantri.com.vn/giai-tri/bo-qua-on-ao-tai-hop-hyun-bin-song-hye-kyo-khoe-nhan-sac-quyen-ru-20200805161657583.htm#dt_source=Cate_GiaiTri&dt_campaign=Box_NguoiDep&dt_medium=2
52,3,Alessandra Ambrosio,https://dantri.com.vn/giai-tri/alessandra-ambrosio-dien-bikini-khoe-dang-san-chac-20200802212725656.htm#dt_source=Cate_GiaiTri&dt_campaign=Box_NguoiDep&dt_medium=3
53,3,Triệu Lệ Dĩnh,https://dantri.com.vn/giai-tri/trieu-le-dinh-khoe-nhan-sac-man-ma-quyen-ru-20200801130417072.htm#dt_source=Cate_GiaiTri&dt_campaign=Box_NguoiDep&dt_medium=4
54,3,Anna Vakili,https://dantri.com.vn/giai-tri/rita-ora-cuon-hut-nhu-nguoi-mau-20200806083937267.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=1
55,3,Trịnh Sảng,https://dantri.com.vn/giai-tri/nhan-sac-that-su-cua-nu-than-thanh-xuan-trinh-sang-20200805094838212.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=2
56,3,"Triệu Vy, vợ chồng Triệu Vy, hoàng châu cách cách",https://dantri.com.vn/giai-tri/en-nho-trieu-vy-dep-trong-veo-o-tuoi-44-vung-vang-giua-song-gio-20200806100314524.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=3
57,3,"Hồ Ngọc Hà, COVID-19, Quảng Nam, Đà Nẵng",https://dantri.com.vn/giai-tri/ho-ngoc-ha-chi-manh-tay-ho-tro-khau-trang-cho-da-nang-quang-nam-20200805022918614.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=4
58,3,"Phạm Lan Anh, Hoa hậu Du lịch Thế giới, VTV",https://dantri.com.vn/giai-tri/lam-nghien-cuu-sinh-dang-do-vi-covid-19-hoa-hau-re-ngang-dau-quan-cho-vtv-20200804234132523.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=5
59,3,"Thuỵ Vân, bạn gái Công Lý, NSND Công Lý",https://dantri.com.vn/giai-tri/khuyen-ngoc-ha-biet-cach-giu-trai-tim-cong-ly-thuy-van-va-em-ho-cang-than-20200806131617138.htm#dt_source=Cate_GiaiTri&dt_campaign=DocNhieuNhatChuyenMuc&dt_medium=6
